smiles,density,hof,density_score,hof_score,density_ood,density_train,density_iid,hof_ood,hof_train,hof_iid
O=C1ONC(=C1NN=C1C(=O)ON=C1c1ccccc1)c1ccccc1,1.4646582544144,12.088297783359,6.650327983680209,1.0029984859893046,0,1,0,0,1,0
COc1ccc2N=CN(c3ccc(cc3)N(=O)=O)c2c1,1.4269155270561,7.7620201449678,7.6843053356671795,1.0029413222180834,0,1,0,0,1,0
CC(C)(C)N([O])c1ccc(cc1)C(O)=O,1.2911524639711,-92.046387440101,6.535802478588546,1.0023322611920151,0,1,0,0,1,0
COC1CC2CCC1(C(=O)N1C3C(ON(Cc4ccccc4)C3c3ccccc3)OC1=O)C2(C)C,1.3537549968168,-157.17053274511,8.080733919395724,1.0020141478459097,0,1,0,0,1,0
COc1ccc(cc1)C1=NO[N+](=C1c1ccc(OC)cc1)[O-],1.3954716432602,-7.3326536528891,8.174740115814386,1.0049301975359608,0,1,0,0,1,0
CC1(C)CCCC21CCN1CCC(C21)N(=O)=O,1.2576682404644,-44.791892086799,5.405217480914391,1.00437981539542,0,1,0,0,1,0
CC(C1NC(=O)c2ccccc12)N(=O)=O,1.3994127118477,-54.668446049056,8.137817647861334,1.0025758672331393,0,1,0,0,1,0
ONC(=O)C1CC2(CCCO2)CC1NC(=O)c1ccc(O)cc1,1.385865001872,-188.9015878374,8.232264799537916,1.002276369744061,0,1,0,0,1,0
CCC1(CC)C2=CC=C(N2)C(C)(C2=CC=C(N2)C(CC)(CC)C2=CC=C(N2)C(C)(C2=CC=C1N2)c1ccc(cc1)N(=O)=O)c1ccc(cc1)N(=O)=O,1.3240775996428,-12.740748339999,7.5074790881787825,1.005711940285308,0,1,0,0,1,0
CCN1c2ccccc2C(=NOC(=O)c2ccccc2)C1(c1ccccc1)C1=C(N(C)c2ccccc12)c1ccccc1,1.3264021159273,49.459986326869,7.564937687262228,1.0037535291593507,0,1,0,0,1,0
CC1C=C(C=O)C(C(C1c1ccccc1)N(=O)=O)c1ccccc1,1.3124955111335,-25.381966647083,7.195639376300663,1.0044302047694882,0,1,0,0,1,0
O=CC1=CC(Cc2ccccc2)C(C(C1c1ccccc1)N(=O)=O)c1ccccc1,1.3108658741495,-8.2809786017891,7.148696554144674,1.0040136112986757,0,1,0,0,1,0
CC1(C)N([O])C(=[N+]([O-])C1(C)C)c1ccccc1,1.2816882569922,-3.2096566114574,6.22109127488197,1.005245470181798,0,0,1,0,1,0
CC(=NO)C1=Cc2ccccc2O1,1.3291620456694,-11.514322209694,7.630696793444189,1.0050857679266645,0,1,0,0,1,0
O=C(OCC1=CC=CC2CCCCC12)c1ccc(cc1)N(=O)=O,1.3360988944903,-88.997548691947,7.783401709960671,1.0045077640460403,0,1,0,0,1,0
COC(=O)C=CC1OC(C)(C)OC1COC(=O)c1ccc(cc1)N(=O)=O,1.4149469982246,-265.41841640978,7.921231201846571,1.0004823255090716,0,1,0,1,0,0
CCC1(CN(C1)N=O)ON(=O)=O,1.4403382589044,-5.8987720596677,7.3581448712217945,1.004450096788423,0,1,0,0,1,0
CCC12CCCN3C(=O)C(C(C(=C13)CC2)c1ccccc1)C(C)=NNc1ccc(cc1N(=O)=O)N(=O)=O,1.3865936960663,-39.010621257574,8.229544842881419,1.005278847187257,0,1,0,0,1,0
CCC12CCCN3C(=O)C(=C(C(=C13)CC2)c1ccccc1N(=O)=O)C(C)=O,1.3737618479184,-92.433521540719,8.237309321495719,1.0026800526118214,0,1,0,0,1,0
CC(C)C(=C)C1=[N+]([N-]OC1=O)c1ccccc1,1.2914289478074,11.313136531206,6.544851769027936,1.0038591948567739,0,1,0,0,1,0
CC1(C)CCCC2(C1)C1CCC2(C)C(C1)=NO,1.1758557185325,-51.019278010693,3.0749832716472696,1.0043885239826928,1,0,0,0,1,0
O=C(N1CCCCC1)c1ccc(cc1)N(=O)=O,1.3505561433251,-60.561396152829,8.037346352054755,1.0037722249765964,0,1,0,0,1,0
COc1ccc(cc1)N(=O)=O,1.3955940628346,-39.018424830655,8.173708031853046,1.0053358317132381,0,1,0,0,1,0
OC(=O)CNC(=O)Cc1ccc(cc1)N(=O)=O,1.4517224770414,-144.87815815499,7.041758725310894,1.0023768330270975,0,1,0,0,0,1
COc1ccc(cc1)N=O,1.3182834549738,-4.2908979630102,7.356514014786505,1.0051107385519755,0,1,0,0,1,0
CC12CC3(CC1CC(O2)C3=NNc1ccc(cc1N(=O)=O)N(=O)=O)C#N,1.4938735052703,7.1531854627636,5.707076888020303,1.0049128545199786,0,1,0,0,1,0
CC12CC3CC(C1)(C#N)C(=NNc1ccc(cc1N(=O)=O)N(=O)=O)C3O2,1.4915227522462,6.826006464189,5.783725101049732,1.004797666873689,0,1,0,0,1,0
CC1=NN(c2ccccc2)C(=O)C21C(CN(=O)=O)c1ccccc1C2=Cc1ccccc1,1.3680290720786,28.328460691138,8.213210139621252,1.004082629560738,0,1,0,0,1,0
CC(=O)N(C1CC(C)(C)N([O])C(C)(C)C1)C1CC(C)(C)N([O])C(C)(C)C1,1.2080762691459,-87.668718643453,3.8640324047930723,1.0035528314831195,0,1,0,0,1,0
COC(=O)C1=C(NC2CCCCC2)OC(=C1C(=O)OC)c1ccc(cc1)N(=O)=O,1.4099969437323,-232.26532616581,8.002074446948809,1.0004370810928231,0,1,0,1,0,0
OC(=O)CCC(=O)OC1CC2CC1C(C2c1ccccc1)(C(=O)c1ccccc1)N(=O)=O,1.41534288665,-219.9281737745,7.914312079630962,1.0007384400075672,0,1,0,1,0,0
CCOC(=O)C1CC2CC(O)C3CC1C2C3=NNc1ccc(cc1N(=O)=O)N(=O)=O,1.4596700802053,-137.71517005561,6.804493344904135,1.0015474726343911,0,1,0,0,1,0
CN1OC(C)(C)CC1(CN(=O)=O)C1COC2(CCCCC2)O1,1.3129655982644,-147.13074513356,7.209051650949266,1.00175309386276,0,1,0,0,1,0
NC(=O)C1=NOC(=N1)c1ccccc1,1.417075887765,-14.602886995971,7.883253642340954,1.004545248888178,0,1,0,0,1,0
COc1ccc(cc1)C1=C(C#N)N2C=CC=CC2=C1N(=O)=O,1.4256784822912,36.289583517999,7.711332263465459,1.0041736502077345,0,1,0,0,1,0
CNC1=C(C(c2ccc(C)cc2)C2=C(CC(C)(C)CC2=O)O1)N(=O)=O,1.3339764431008,-95.539783397009,7.738660932882937,1.0038821291420228,0,1,0,0,1,0
CC(=NO)C(C)=NOc1cnccn1,1.3530348431216,35.313791352772,8.07139050854251,1.0034129615897927,0,1,0,0,1,0
CC1C(N(C)C(CC1=NOC(=O)Oc1ccccc1)c1ccccc1)c1ccccc1,1.2952750451016,-53.716608225388,6.66966036819747,1.0049265831212386,0,1,0,0,1,0
O=C1C(=C([O-])O[N+]21CCCC2)c1ccccc1,1.3645193851252,-70.628259766731,8.19012207882547,1.00376587388212,0,1,0,0,1,0
CC(C)(C)OC(=O)C(N=C(c1ccccc1)c1ccccc1)C1CCCCC1N(=O)=O,1.2786672377388,-127.42179979696,6.119093218447808,1.004470023955906,0,1,0,0,0,1
NC1=C(C#N)C(C(C(c2ccccc2)C1(C#N)C#N)N(=O)=O)c1ccccc1,1.3755559548751,121.53473314077,8.241357494244003,1.0007663976279273,0,1,0,1,0,0
CC1(C)C(=NOC1(O)c1ccccc1)c1ccccc1,1.2900789623133,-16.758205909382,6.500576602830264,1.005480877545896,0,1,0,0,1,0
CC(C)(C)OC(=O)N1C(=O)C(C(CCc2ccccc2)CN(=O)=O)(c2ccccc2)c2ccccc12,1.3300829044012,-151.80225835628,7.6520229912514015,1.0022570089988525,0,1,0,0,1,0
O=N(=O)c1ccc2NC3=C(CC(=Nc4ccccc34)NCc3ccccn3)c2c1,1.4012039046166,57.687819840977,8.118542719896496,1.001965115410842,0,1,0,0,1,0
ON1C2CCCC2CCC1c1ccccc1,1.2089641902913,-16.356279465996,3.8884170866680607,1.004677589907359,0,1,0,0,1,0
COc1ccc(cc1OC)C1CCC2CCCC2N1O,1.2587412820225,-87.92519545345,5.441488196059749,1.003558032595423,0,1,0,0,1,0
C1OC(=NC1C1=NOC(C1)c1ccccc1)c1ccccc1,1.3200620994541,10.91937246047,7.403985547005214,1.0017634880647306,0,1,0,0,1,0
OC12CCCC3(ON=C)OC13C(=O)c1c(OCc3ccccc3)cccc1C2=O,1.4216991299983,-122.52272849589,7.794429457994495,1.002159543878383,0,1,0,0,1,0
CON1C(=O)c2ccccc2N2N=NC(=C12)c1ccccc1,1.4196608132823,59.461108404467,7.834641283879991,1.0027216486603858,0,1,0,0,1,0
COc1ccc(cc1)C1C(CC(=C(c2ccccc2)C1(C#N)C#N)c1ccccc1)N(=O)=O,1.3473447906169,62.154369494159,7.988965654452874,1.0011853211489101,0,0,1,0,1,0
COC(=O)C1=CC2=C(C(=O)C1(OC)OC)C(=NO2)c1c(OC)cc(OC)cc1C1OCCCO1,1.448679452861,-308.60837582893,7.129329265418856,1.0010905110354607,0,1,0,0,1,0
COc1cc(OC)c(c(c1)C1OCCCO1)C1=NOC2=C1C(=O)C(OC)(OC)C(=C2)OC,1.430259700455,-256.69492637119,7.608528630062247,1.0008670175565266,0,1,0,1,0,0
NC(=NN=Cc1c(cc(cc1N(=O)=O)N(=O)=O)N(=O)=O)N1N=Cc2c1cc(cc2N(=O)=O)N(=O)=O,1.7088487244466,77.174321136291,1.6700613204765877,1.0004687033213857,1,0,0,1,0,0
COC(=O)C(CN=Cc1cccc(c1)N(=O)=O)=Cc1ccccc1,1.3535020097048,-50.028528954028,8.077479912483811,1.0044891170937336,0,0,1,0,1,0
CC(=O)C(=Cc1cccc(c1)N(=O)=O)C(C)=O,1.3714962643415,-70.737440773897,8.22981385175982,1.0038175443444561,0,1,0,0,1,0
COc1ccc(cc1)C1C(c2ccc(cc2)N(=O)=O)C(=Cc2ccc(OC)cc12)c1ccc(cc1)N(=O)=O,1.3951365589062,-49.903114219088,8.177527163183758,1.004815505263467,0,0,1,0,1,0
CC1(CC1c1ccccc1)OC(=O)c1cc(cc(c1)N(=O)=O)N(=O)=O,1.4407906488001,-72.021195161582,7.346197601900119,1.0040689050100196,0,0,1,0,1,0
CCNc1ccc(cc1N(=O)=O)C(=O)OCC,1.3550586379966,-116.35530250824,8.097013713394956,1.0036157888452062,0,1,0,0,1,0
COc1ccccc1C=NNc1ccc(cc1N(=O)=O)N(=O)=O,1.4722483565386,0.63617814349294,6.409960813303957,1.0057402347753275,0,1,0,0,1,0
COC(=O)CC(O)(CN=[N+]=[N-])c1ccccc1N(=O)=O,1.464915738842,-57.512963378455,6.642278428542775,1.0039785279431805,0,1,0,0,1,0
COC(=O)C(CC1=CNc2ccccc12)N1OC21CC1CC=CCC1C2,1.3031740959532,-51.085764242222,6.918523355782311,1.0043684121533758,0,1,0,0,1,0
OC(CON1C(=O)C2C3CC(C=C3)C2C1=O)CN1CCN(CC1)c1ccccc1,1.3413869051127,-98.092459036166,7.886850745134631,1.0036318137971334,0,1,0,0,1,0
COC(=O)C(O)C1c2ccccc2ON=C1C(=O)OC,1.4489744481414,-183.03862115564,7.120928504813442,1.0019918501130778,0,1,0,0,1,0
CC(C)[N+]1=C2C(NC3CCCCC3N2C(=C1)c1ccccc1)c1cc(ccc1[O-])N(=O)=O,1.3373975059498,-33.766946153886,7.809881814940711,1.004627084175385,0,1,0,0,1,0
CN1c2ccc(cc2C(=C1c1ccccc1)N(=O)=O)N(=O)=O,1.4661429428941,17.714044480813,6.603801339809483,1.0032444178123434,0,1,0,0,1,0
CCOC(=O)C12CCC1(C)CCC2=NNc1ccc(cc1N(=O)=O)N(=O)=O,1.4281473781219,-83.580638243122,7.65684710429193,1.0057603058261513,0,1,0,0,1,0
CC(=O)Nc1ccc(O)c(c1)N(=O)=O,1.4733100958819,-93.500499860791,6.375903055341915,1.004764498999712,0,1,0,0,1,0
CN1c2cc(ccc2C(=C1c1ccccc1)N(=O)=O)N(=O)=O,1.4668269448494,16.964460769709,6.582278062979918,1.0043333160461323,0,1,0,0,1,0
CN(C)c1ccc(cc1)C=[N+]([O-])Cc1ccccc1O,1.2773465866227,-18.778441259777,6.074347501042395,1.0055335478942113,0,1,0,0,1,0
CC(=O)C1(CCC2(C)OOC1(C)O2)Cc1ccc(cc1)N(=O)=O,1.4118159357522,-127.09621195635,7.973603087418997,1.0030668477655569,0,1,0,0,1,0
CC(=O)CCC1(Cc2ccc(cc2)N(=O)=O)C2(C)OOC1(C)OO2,1.4237819429152,-106.62088329636,7.751678843353975,1.0036621693444976,0,1,0,0,1,0
COc1ccc2C3CCC4(C)C(=O)C5CC4(CC5=NOC(C)=O)C3CCc2c1,1.3277408695407,-139.07807505333,7.597175984757975,1.0014025386341474,0,1,0,0,1,0
CC1C2C(CON2C(C)(C)C)CN1CC=C,1.139091082658,-13.755195941067,2.3969220380153358,1.0052689395913463,1,0,0,0,1,0
O=N(=O)c1ccccc1NN=C(c1ccccn1)c1ccccn1,1.4113679566141,92.098045443097,7.980749931247196,1.000749461718747,0,0,1,1,0,0
COCOC1CC(OC(COC(=O)c2cc(cc(c2)N(=O)=O)N(=O)=O)C(CC=C1)OCc1ccccc1)C#N,1.4186647399293,-211.88834711556,7.85369324368725,1.0008682864318235,0,1,0,1,0,0
O=N(=O)c1ccc(OCC#C)cc1,1.3734039220452,20.255292545538,8.236301970439142,1.0021756653714002,0,0,1,0,1,0
O=C(OCC#C)c1cccc(c1)N(=O)=O,1.4240114314741,-30.583033114139,7.74686788761646,1.0041125622382894,0,0,1,0,1,0
O=C(OCC#C)c1ccc(cc1)N(=O)=O,1.4246843343848,-30.354459327691,7.732647808739933,1.003965405299349,0,1,0,0,1,0
O=C(OCC#C)c1cc(cc(c1)N(=O)=O)N(=O)=O,1.5431542106029,-37.07262507846,4.203348876209726,1.00401671577194,0,1,0,0,1,0
O=C(OCC#C)c1ccccc1N(=O)=O,1.4237019905492,-22.882269223255,7.75335030455671,1.0061371712717861,0,1,0,0,1,0
O=C(CCCCC(=O)ON1C(=O)CCC1=O)ON1C(=O)CCC1=O,1.4817385525244,-308.46693264042,6.1030408958615245,1.0009596138405281,0,1,0,1,0,0
Cc1ccc(cc1)C1=COc2ccc(cc12)N(=O)=O,1.3850336893796,-12.759961829737,8.235034704779318,1.0057937098152385,0,1,0,0,1,0
CC(C)CNC(=O)NC(=O)NN(=O)=O,1.3957834596356,-122.19940107706,8.172096678671194,1.0015710231508725,0,1,0,0,1,0
Cc1ccc2cc(c[n+]([O-])c2c1)N(=O)=O,1.4410337995824,9.5620249954261,7.339752900422472,1.0031286275515239,0,1,0,0,1,0
CN1OC2CC(OCc3ccccc3)C3OC(C)(C)OC3C1C2,1.2963979915518,-126.26032983456,6.705692023852657,1.002376720490571,0,1,0,0,1,0
CN1OC2CC(O)C3OC(C)(C)OC3C1C2,1.3261141207068,-141.91629170933,7.5579200290063895,1.0024449243099403,0,1,0,0,0,1
CC1(C)OC2CCC3C(CON3Cc3ccccc3)C2O1,1.2751520031637,-89.89248519793,5.99982808829287,1.003330759135369,0,1,0,0,1,0
CN1OCC2CC(O)C3OC(C)(C)OC3C12,1.3149067226064,-142.77366245557,7.263803219544807,1.002912674686222,0,1,0,0,1,0
COC(=O)C1CC2(C=CC(=O)C=C2)[N+](=C1c1ccc(OC)cc1)[O-],1.3903405674387,-116.28352390338,8.211273206786226,1.0035898385753215,0,1,0,0,1,0
CCOC(=O)C1=C(C)ON(C1C(C)C)C(=O)OCc1ccccc1,1.2962963871548,-198.45331902435,6.702440010585828,1.0011108642167388,0,1,0,0,1,0
O=C1N(Cc2ccccc2)C(=O)c2cc(c(NCc3ccccc3)c3cccc1c23)N(=O)=O,1.4202720039931,-52.224851378318,7.822755244891339,1.0066483672912383,0,1,0,0,1,0
CC1(C)OC(C=C)C(O1)C=NO,1.2521457117759,-70.268287368768,5.219635730814368,1.0043250857629176,0,1,0,0,1,0
ON=C(CN1C=CN=C1)c1ccc2ccccc2c1,1.3212648891651,62.005177639892,7.435531003592067,1.0009719209600405,0,1,0,1,0,0
NC(=NO)C1=NO[N+](=C1C(N)=NO)[O-],1.6099901274915,49.882024793906,2.738486307520084,1.0028519444769564,1,0,0,0,1,0
Nc1ccc(cc1)N=Cc1cccc(c1)N(=O)=O,1.3486758402954,39.141969917925,8.009597146893334,1.002863098587424,0,1,0,0,1,0
NC(=NO)C1=NON=C1C(N)=NO,1.5443910453482,54.532284439217,4.1695874371325585,1.0021911185499375,0,1,0,0,1,0
O=N(=O)c1ccc(C[N+]([O-])=C(C=Cc2ccccc2)c2ccccc2)cc1,1.3307823982421,41.282590962791,7.668012362935907,1.0025947115159313,0,1,0,0,1,0
CC(C)(C)C1=NN(C(=C1)NCc1ccc(cc1)N(=O)=O)c1ccccc1,1.2921636277001,25.576751059217,6.5688498888940385,1.0022372575389284,0,1,0,0,1,0
CC1(C)N=C(N([O])C1(C)C)c1nccn1c1cccc(c1)n1ccnc1C1=NC(C)(C)C(C)(C)N1[O],1.3102182268375,97.974353950521,7.1298523623669885,1.0005748941706,0,1,0,1,0,0
NC(=O)c1ccccc1N=Cc1ccc(cc1)N(=O)=O,1.4050997837715,-11.690167900532,8.071352325004874,1.0047748534534535,0,1,0,0,1,0
CC1OC2CCCC3ON(C)C1C23,1.248066412241,-64.121781865641,5.084003369948486,1.0042646471679453,0,1,0,0,1,0
CC1C2C3C(CCCC3N1Cc1ccccc1)ON2C,1.2210565811017,-3.9909227814108,4.233884764600249,1.0038105774377717,0,1,0,0,1,0
CC1(C)OCC(=NO1)C1COC(C)(C)O1,1.3009178144203,-136.7622554184,6.84859225286029,1.002721174662454,0,1,0,0,1,0
C1CC2C(ON=C2C2(C1)NC2c1ccccc1)c1ccccc1,1.2758850645273,50.616916384766,6.0247399058169275,1.003055464600007,0,1,0,0,1,0
O=C([N-][N+]1=C(N(Cc2ccccc2)C=C1)c1ccc(cc1)N(=O)=O)c1ccccc1,1.3758957507315,51.600581266867,8.241936068112752,1.0021571310070125,0,1,0,0,1,0
ON(C1CC(C=C1)C1CC(=O)N1)C(=O)Cc1ccccc1,1.3100802634218,-59.840019466565,7.125824573625666,1.0052004843796425,0,1,0,0,1,0
OC1CCCC(C1O)[N+]([O-])(Cc1ccccc1)Cc1ccccc1,1.2808511822575,-75.097309600422,6.192885420544901,1.0039305858083578,0,1,0,0,1,0
C1CC2C(ON=C2c2ccccc2)C2C1ON=C2c1ccccc1,1.344005241735,37.299166563309,7.933665039242098,1.0031126799256291,0,1,0,0,1,0
CC(C)(O)C1=CN(N=N1)c1ccc(cc1)N(=O)=O,1.3979103124195,4.9390829489853,8.152789024734075,1.0036112472720757,0,1,0,0,1,0
O=N(=O)c1cccc(c1)N1N=NC=C1c1ccccc1,1.4143303792052,85.384445001823,7.931876447483196,1.0018856027103935,0,1,0,0,1,0
CN1C=CN=C1C(=O)N(O)c1ccccc1,1.3797703249851,-3.1241417617632,8.244294536087876,1.0050481245321805,0,1,0,0,1,0
ON(C(=O)C1CCCCC1)c1ccccc1,1.2564999511015,-59.073403383678,5.365797642758551,1.003807801267729,0,0,1,0,1,0
O=CC1C(C1N(=O)=O)c1ccc(cc1)N(=O)=O,1.4916541026586,-23.363542787858,5.779439365925846,1.0059989191543584,0,1,0,0,1,0
CC(=NO)C(=O)c1ccccc1,1.2979050798337,-25.109801529004,6.753731906607444,1.005831708667517,0,1,0,0,1,0
[O-][n+]1cc2ccccc2[n+]([O-])c1c1ccccc1,1.4009701293605,59.574983266268,8.12114576371566,1.0028948855037585,0,1,0,0,1,0
O=C(OC1CCCC23CCC12CC3)c1ccc(cc1)N(=O)=O,1.3509333879403,-80.6701711968,8.042714855028452,1.003598545333362,0,1,0,0,1,0
C1N=NC2C3CC(C12)N(O3)c1ccccc1,1.3454138682803,75.835766767788,7.957601552183772,1.0022444905711467,0,1,0,0,1,0
CC1=C(OC(=O)c2ccc(cc2)N(=O)=O)C2C3CCCCCC23C1,1.3278195442414,-88.7281087411,7.599050715032741,1.0052989106183707,0,1,0,0,1,0
CC(=O)N1C2C3N(C4C(N3C(C)=O)N(C(C1N4N(=O)=O)N2C(C)=O)N(=O)=O)C(C)=O,1.6087509733352,-145.33821340077,2.759155085077953,1.0032657604210524,1,0,0,0,1,0
O=N(=O)N1C2C3N(C4C1N(C(C(N2N(=O)=O)N3N(=O)=O)N4N(=O)=O)N(=O)=O)N(=O)=O,1.9625954422646,97.056614117835,1.0638187401820642,1.0010132327395187,1,0,0,0,1,0
O=N(=O)N1C2C3N(C1C1N(C(C(N3N(=O)=O)N1N(=O)=O)N2N(=O)=O)N(=O)=O)N(=O)=O,1.9631143588409,97.027108940547,1.063498673221727,1.0009830217975018,1,0,0,1,0,0
CC1CN2C(C(C)O1)C1(Cc3cc(ccc23)N(=O)=O)C(=O)NC(=O)NC1=O,1.4968394403549,-181.36489823455,5.610589100560719,1.0023617964848401,0,1,0,0,1,0
CNC(NC(C)c1ccccc1)=CN(=O)=O,1.2792377964892,-8.4778566139085,6.138397638678755,1.0039148432084575,0,1,0,0,1,0
CON1C2(C)CCCC1(C)OO2,1.2790998968519,-49.901288138002,6.133733501426411,1.0048185149663302,0,1,0,0,1,0
O=N(=O)c1ccccc1NN=CC1=CC=CO1,1.4275344328669,28.207999950918,7.670577071252533,1.0039643179098061,0,1,0,0,1,0
CCOc1cc(ccc1O)C=NNc1cccc(c1)N(=O)=O,1.3756524158115,-40.050865603978,8.241527831463722,1.0040243500584383,0,1,0,0,1,0
CC1=CC(=NO1)CC1=Nc2ccccc2N1Cc1ccccn1,1.324406583223,54.352795651388,7.515723189397752,1.0026079650433901,0,1,0,0,1,0
CCC(Cc1ccccc1)=NNc1ccc(cc1N(=O)=O)N(=O)=O,1.3875232134955,14.293590376938,8.225680251926063,1.0025358777002122,0,1,0,0,1,0
CC(=O)Oc1cc(cc(OC(C)=O)c1OC(C)=O)C(=O)OC1COC2C(COC12)ON(=O)=O,1.5400891350036,-451.74606678551,4.28804032944093,1.0002476734140258,0,1,0,1,0,0
OC1COC(OC1)c1ccccc1N(=O)=O,1.4636165131265,-111.25277857896,6.682808701316103,1.002249222069648,0,1,0,0,1,0
O=Cc1cc(ccc1N1CCCCC1)N(=O)=O,1.3441299681769,-39.162643163538,7.935820073601785,1.0057481014303076,0,1,0,0,1,0
CCOC(=O)C1=NOC2(C1)N(Cc1ccccc1)C(=O)C(C)(C)C2=O,1.3568221317739,-174.93700093913,8.11772573306576,1.0020598249860369,0,1,0,0,1,0
OC1(CN(=O)=O)C(=O)Nc2ccccc12,1.4867391843306,-78.415534977821,5.93991551348404,1.0033347278147444,0,1,0,0,1,0
CC(=O)OCC1(C)C(CCC2(C)C(CC(CN(=O)=O)C3=CCOC3=O)C(=O)CCC12)OC(C)=O,1.3745160102687,-389.47912321947,8.239214424958538,1.000415187102306,0,1,0,1,0,0
CN1C(=O)C2ON3C4CCCC4CC3C2C1=O,1.3739570392539,-104.15425092613,8.23783068705367,1.0032638051532559,0,1,0,0,1,0
CC(=O)Oc1ccc2C=C(C(=O)Oc2c1)C(C)=NOCc1ccccc1,1.3729972717131,-138.42685788566,8.235076928102401,1.0031350648402262,0,1,0,0,1,0
CC1=NC=C(N1CCOC(=O)c1ccccc1N(=O)=O)N(=O)=O,1.503222733961,-73.783050167816,5.4042405250115975,1.0026581075919365,0,1,0,0,1,0
CCOC(=O)C1=CC(=NN1)C(=O)c1ccc(cc1)N(=O)=O,1.4640660781449,-96.478900884686,6.6688088413697635,1.003933502493414,0,1,0,0,1,0
O=N(=O)c1ccc(NN=C(Cc2ccccc2)Cc2ccccc2)c(c1)N(=O)=O,1.3866118959288,37.769051132122,8.229473422522082,1.0052892221260175,0,1,0,0,1,0
COC(=O)c1cc[n+]([O-])cc1,1.3953107245793,-72.151850935698,8.176085490605217,1.003518220844645,0,1,0,0,0,1
COc1ccc2ccc(OC)c(C(=O)c3ccc(cc3)N(=O)=O)c2c1,1.4137650482983,-82.745129023386,7.941494484896276,1.0028737104040184,0,1,0,0,1,0
COC(=O)c1c(C)nc(C)c(C(=O)OCC(C)C)c1c1ccccc1N=O,1.3310139042315,-156.08048496076,7.67326388718535,1.002279188797924,0,0,1,0,1,0
O=C(Nc1ccc(cc1)N(=O)=O)c1ccccc1c1ccccc1C(=O)Nc1ccc(cc1)N(=O)=O,1.4543599525617,-65.732368023577,6.964308674041033,1.0069487252525609,0,1,0,0,1,0
CC1(C)CC(C)(c2ccccc2)c2ccc(cc12)N(=O)=O,1.2746656121491,-12.842706089815,5.983289355842225,1.0060486140250902,0,1,0,0,0,1
C=C=COc1ccc(cc1)N(=O)=O,1.3744883892518,18.214451442481,8.239149854953435,1.003858960578493,0,1,0,0,1,0
CCOc1cccc(C=NOCCCON=Cc2cccc(OCC)c2O)c1O,1.3071799702171,-166.27539692278,7.040084864399285,1.001658791342193,0,1,0,0,1,0
CN1CN(Cc2ccccc2)CC(=C1NCc1ccccc1)N(=O)=O,1.304976663368,32.35229832107,6.9736522686079665,1.0034181061151908,0,1,0,0,1,0
CC12OC(OC1CC(=O)C=C2)c1ccc(cc1)N(=O)=O,1.4324261734264,-102.13480662204,7.557401362878804,1.0037158751734974,0,1,0,0,1,0
CC1(O)C=CC(=O)C(=C1)C(O)c1ccc(cc1)N(=O)=O,1.4132094689368,-96.34170626673,7.950813631674067,1.0043397066258068,0,1,0,0,1,0
CCOC(=O)C=C(C1CC1c1ccc(cc1)N(=O)=O)C(=O)OCC,1.349227737324,-175.09588002999,8.017912315853698,1.0025684422197705,0,1,0,0,1,0
CCOC(=O)C(=CC#N)C1CC1c1ccc(cc1)N(=O)=O,1.3563404014744,-43.905165455993,8.112218274746578,1.0052994304235778,0,1,0,0,1,0
CCOC(=O)C1(NC(c2ccc(cc2)N(=O)=O)C(=C1C(=O)OC)C(=O)OC)C(=O)OCC,1.4491504188972,-354.1204656123,7.115908010960909,1.0004140515342856,0,1,0,1,0,0
Cc1cc(C)c(c(C)c1N(=O)=O)N(=O)=O,1.4280712333591,-27.554195313688,7.658559950428303,1.005116675398941,0,1,0,0,1,0
CCOC(=O)CC(C)=NNC(=O)C1=Cc2cc(C)cc(c2N1)N(=O)=O,1.3876356554424,-126.71305505342,8.225182781777077,1.0017893517109298,0,1,0,0,1,0
CC(C)(C)N=[N+]([O-])C(C#N)[N+]([O-])=NC(C)(C)C,1.231856384967,37.112367183609,4.562151666304189,1.003706630461445,0,1,0,0,1,0
CC(C)(C)N=[N+]([O-])C[N+]([O-])=NC(C)(C)C,1.1912496596113,-4.2222937238639,3.428506789240898,1.0049044481094447,1,0,0,0,1,0
Nc1ncc(cn1)N(=O)=O,1.5219178719319,15.929482821227,4.818134000089177,1.004076862490817,0,1,0,0,1,0
CCOC(=O)C(O)C1Nc2cc(ccc2NC1=O)N(=O)=O,1.4920956745402,-179.10177970363,5.765033869941366,1.0021364476815593,0,1,0,0,1,0
COC(=O)N1C(=O)C2(Cc3ccccc3N3CCCC23)c2cc(ccc12)N(=O)=O,1.4525390346787,-114.21436231422,7.017928160235675,1.0050156204087632,0,1,0,0,1,0
O=C(OC(=O)C(c1ccccc1)(c1ccccc1)c1ccccc1)c1cc(cc(c1)N(=O)=O)N(=O)=O,1.4529420189699,-77.80286203728,7.006117802979539,1.0038961637682144,0,1,0,0,1,0
Nc1ccc(cc1N(=O)=O)C(O)=O,1.5258508252833,-93.498883466103,4.69960604763976,1.004762717683277,0,1,0,0,1,0
CC1(C)CC(=O)C(=NNc2cccc(c2)N(=O)=O)C(=O)C1,1.39350105571,-63.934941038441,8.190329668741036,1.0051627115756396,0,1,0,0,1,0
O=N(=O)c1ccc(OCCN(CCOc2ccc(cc2)N(=O)=O)CCOc2ccc(cc2)N(=O)=O)cc1,1.4287217093463,-137.6034859086,7.643862331934777,1.0015495615890366,0,1,0,0,1,0
