smiles,hof_s
O=C(CC(CN(=O)=O)c1ccccc1)c1ccccc1,-39.273418810132
CC(C)(CN=Cc1ccc(cc1)N(=O)=O)CN=Cc1ccc(cc1)N(=O)=O,1.2936861258793
CCOc1ccc(cc1)C(C=Cc1ccccc1OC)=NO,-44.928100546456
CC1=NN(c2ccccc2)c2ncc3C(=O)N(c4ccc(cc4)N(=O)=O)C(=O)c3c12,-2.5690883340521
O=N(=O)c1cccc(C=Nc2ccccc2)c1,35.281054860002
CCCCCNc1ccc(cc1)N(=O)=O,-36.467007540346
COc1ccc(cc1)C1C(C2N(CCc3ccccc23)C21C(=O)c1ccccc1C2=O)N(=O)=O,-71.081833529285
CC1(C)OC2C(COC(c3ccccc3)(c3ccccc3)c3ccccc3)OC(C2O1)C(=NOCC#N)C#N,-46.858531954519
CC(=NOCON=C(C)c1ccccc1)c1ccccc1,17.330689541657
CC(C)CCOC(=O)CON=C(C#N)C1OC(COC(c2ccccc2)(c2ccccc2)c2ccccc2)C2OC(C)(C)OC12,-236.19834725737
O=C1OCCC21NC(C(C2c1ccccc1)N(=O)=O)c1ccccc1,-67.376767847426
O=C(C1CC(OC1c1ccc(cc1)N(=O)=O)c1ccccc1)c1ccccc1,-54.278630824596
CC1(O)C(C(CC1=O)c1ccccc1)N(=O)=O,-89.292494794725
CON1C(=O)c2ccccc2C1=Cc1ccccc1,4.3669706500613
CC1(C)CC(CC(C)(C)N1[O])N=C=NC1CCCCC1,-39.097666394231
CC1(C)CC(CC(C)(C)N1[O])N=C=NC12CC3CC(CC(C3)C1)C2,-47.479872616382
Cc1cccc(C)c1N=C=NC1CC(C)(C)N([O])C(C)(C)C1,-8.0387575075354
OC(C(N=Cc1cc(ccc1O)N(=O)=O)c1ccccc1)c1ccccc1,-48.272620331068
O=N(=O)OC1CN(CN(C1)N(=O)=O)N(=O)=O,-19.647483139053
O=N(=O)c1ccccc1N1C=C(N=N1)c1ccccc1,89.490026148806
O=N(=O)c1cccc(c1)N1C=C(N=N1)c1ccccc1,81.335592810957
O=N(=O)c1ccc(cc1)N1C=C(N=N1)c1ccccc1,80.774369414623
O=C(N1CC(C1)(N(=O)=O)N(=O)=O)C(=O)N1CC(C1)(N(=O)=O)N(=O)=O,-75.990441358408
COC(=O)C1NC(C(C1c1ccc(OC)cc1)N(=O)=O)(c1ccccc1)c1ccccc1,-93.644451189635
COC(=O)C(NC(C)=O)C(CN(=O)=O)c1ccc(OC)cc1,-194.78862448979
Cc1cc(nc2ccccc12)N1C=C(C=N1)C1N(O)C(C)(C)C(C)(C)N1O,32.236536259503
CC(=Cc1ccncc1)C(C)=NO,28.126714746224
COc1ccc(cc1)C(=Cc1ccncc1)C(C)=NO,13.9942635484
COC(=O)C1(CCCN2OC(CC12)c1ccccc1)C(=O)OC,-177.52890255906
Oc1cc(O)c(c(O)c1N(=O)=O)N(=O)=O,-132.72357447795
CC1(C)C2CCC1(C)C(=NO)C2C(O)=O,-116.02177723148
O=C1CCC(=O)N1C(=O)c1ccc(cc1)N(=O)=O,-121.65129453787
O=N(=O)C1C(NC(C1c1ccccc1)c1cccc(c1)N(=O)=O)c1ccccc1,13.831183448315
COc1cccc(C=Cc2ccc(cc2)N(=O)=O)c1,-14.00282694836
CC1C(NC(CC1=NOC(=O)c1cccc(C)c1)c1ccccc1)c1ccccc1,-28.259689429044
CN1OC(=O)Cc2ccccc2c2ccccc2CC1=O,-63.345887305518
CCNc1ccc(cc1N(=O)=O)C(O)=O,-105.28068601285
[O-][n+]1cnc2ccccc2c1c1ccccc1,59.059900243242
O=C(c1ccc(cc1)N(=O)=O)c1cc(cc(c1)C(=O)c1ccc(cc1)N(=O)=O)C(=O)c1ccc(cc1)N(=O)=O,-93.575178859755
CC1=NN(c2ccccc2)C2=C1C(CN(=O)=O)C=C(O2)c1ccccc1,23.435948595629
CCOC(=O)C1C(C(C(C(C2=C(C(=NO2)C)N(=O)=O)C1(C)O)c1ccccc1)N(=O)=O)c1ccccc1,-163.3756816941
Cc1[n+]([O-])c(C)c(C)[n+]([O-])c1C,-18.442814267913
CC(N1OC2CC1C1=NC=CN1C2)c1ccccc1,41.262035874854
O=N(=O)c1cccc2cnccc12,29.178762561066
COc1ccc(cc1)N=C=NC1CC(C)(C)N([O])C(C)(C)C1,-27.713360549197
O=N(=O)c1cccc2nc3c(cccc3N(=O)=O)nc12,54.197601189002
Cc1c(ccc2nc3c(ccc(c3nc12)C(C)(C)C)N(=O)=O)N(=O)=O,13.006958555144
CN(CN1C(=O)c2ccccc2C1=O)N(=O)=O,-68.306037923149
OC1CCN2OCC1C12CCCC1,-58.476244538236
CN(CNN(=O)=O)N(=O)=O,-8.5259819669018
OC1CCN2OC1CC12CCCCC1,-73.127243455153
O=C1CCN2OCC1C2Cc1ccccc1,-28.111885642143
CC1CCC2(OC1)OC1C=C3C4CCC5CC(CCC5(C)C4CC(=NO)C3(C)C1C2C)OC(C)=O,-256.65498473562
COc1ccc2C3CCC4(C)C(CC5CON(C)C45)C3CCc2c1,-65.017310266649
CC1(C)OCC(O1)C1OC(C)(C)OC1C1CC(ON1Cc1ccccc1)N1C=CC(=O)NC1=O,-266.77591482661
CC1CCC2(OC1)OC1CC3C4CCC5C(=C(C=CC5(C)C4CCC3(C)C1C2C)N(=O)=O)N,-168.66649492599
CC(C)C1CCC(C)CC21N(C)C(=O)C1C3CCN(C3ON21)C(=O)OC(C)(C)C,-224.29747048495
O=C1Nc2ccccc2C21C(C(C1CCCN21)c1ccccc1)N(=O)=O,-19.779584711304
CN1OC(=Cc2ccccc2)C(C)(C)C1=O,-36.331461142804
O=CC=COC=CC1=NOC(=C1)N(=O)=O,-22.153894666752
CC(C)OC12C=NOc3cccc(C=CC1=O)c23,-33.079847958474
COC(=O)C(C)(CC=C)C(OC(=O)c1ccc(cc1)N(=O)=O)C(C)C,-200.85145370483
COC1=NC(C(O)C2=NOC(C2)c2ccccc2)C(=NC1C(C)C)OC,-105.17131817853
O=C1OC2(CC(C(C12)c1ccccc1)c1ccc(cc1)N(=O)=O)c1ccccn1,-40.283137566811
CC1OCC2CC(=O)C(=C12)c1ccc(cc1)N(=O)=O,-66.036072580582
O=N(=O)c1ccc(cc1)C1=C2C=CC(=N2)c2ccccc2C2=CC=C(N2)C(=C2C=CC(=N2)c2ccccc2C2=CC=C1N2)c1ccc(cc1)N(=O)=O,132.86630447078
CCOC(=O)CC1CC2C(CC(C)CC2OC(=O)c2cccc(c2)N(=O)=O)Cc2nc(OC)ccc12,-278.94749235827
COc1ccc(cc1)N(C(C(C)CN(=O)=O)c1ccccc1)C(=O)OC(C)(C)C,-163.7920655291
CCCCCCC1=CN(N=N1)c1ccc(cc1)N(=O)=O,15.253957685412
O=N(=O)c1ccc(N2C3=NON=C3N(c3ccc(cc3N(=O)=O)N(=O)=O)C3=NON=C23)c(c1)N(=O)=O,140.18519825085
Cc1cc(cc(C)c1N=C(C)c1cccc(n1)C(C)=Nc1c(C)cc(cc1C)N(=O)=O)N(=O)=O,-7.4328365968597
CCCCCCCCCCCCCCCCCC(=O)NN=C(C)C(C)=NO,-170.55001835719
CC1(C)C=C(C#Cc2cccc3cccc(C#CC4=CC(C)(C)N([O])C4(C)C)c23)C(C)(C)N1[O],120.45854604796
CCOC(=O)C1C(=O)N(Cc2cccc(c2)N(=O)=O)C21C=CC(=O)C=C2,-134.40495895418
O=C1NCCN1N(=O)=O,-40.414005194152
CC1=NN2C(=O)C(=NN(C2=N1)C12CC3CC(CC(C3)C1)C2)N(=O)=O,0.16858252063387
O=N(=O)N=C1Nc2cc(c(cc2N1)N(=O)=O)N(=O)=O,26.040104199159
O=N(=O)C1=Nc2ccccc2N1,27.102922186762
Cc1ccc2c(Oc3c2cc(cc3N(=O)=O)C(C)(C)C)c1,-48.983164382156
CC(=O)ON1N=NN=C1C1=C([O-])ON=[N+]1c1ccccc1,50.994396112181
Cc1ccc(C=CC(OCc2ccccc2)c2ccc(cc2)N(=O)=O)cc1,-9.8734708151532
OCCCCCCOc1ccc(cc1)c1ccc(cc1)N(=O)=O,-105.46209271484
Oc1cc(c(C=Cc2c(cc(cc2N(=O)=O)N(=O)=O)N(=O)=O)c(c1)N(=O)=O)N(=O)=O,-22.327658280201
COc1ccc2NC(=C(C(CN(=O)=O)c3ccccc3)c2c1)c1ccccc1,-2.0066045465529
O=N(=O)c1ccc([O-])c(C=[NH+]Cc2ccccc2)c1,-20.434616428724
O=C1C=CC(=CC1=CNCc1ccccc1)N(=O)=O,-11.280819067745
OC1CCOC1C1CCCN1C(=O)c1ccc(cc1)N(=O)=O,-137.24003732699
CCOC(=O)C1(CC1C1CC(=NO1)C)NC(=O)Nc1ccccc1,-122.7162895163
CC(=O)N1N=C(CC1C1=CC=CO1)c1ccc(cc1)N(=O)=O,-29.804864497041
COc1nc(N)nc(OC)c1N(=O)=O,-67.720989860626
COc1ccc(cc1)C(=O)C=C(O)c1ccc(cc1)N(=O)=O,-100.98863962801
COc1ccc(cc1)C(O)=CC(=O)c1cccc(c1)N(=O)=O,-100.81009559975
CC(C)(C)OC(=O)C=Cc1ccc(cc1)N(=O)=O,-107.15921130925
COC1(C)OC(C(O)c2ccc(cc2)N(=O)=O)C(=O)OC1(C)OC,-252.28825423578
O=C(CCc1ccccc1)Nc1cccc[n+]1[O-],-31.298384598036
CCN(CN(CC)N(=O)=O)N(=O)=O,-27.719301336385
CCN(CN(C)N(=O)=O)N(=O)=O,-18.555403142943
CCCCN(CN(CCCC)N(=O)=O)N(=O)=O,-61.393658790691
CCCN(CN(C)N(=O)=O)N(=O)=O,-26.46869230358
CC(C)N(CN(C)N(=O)=O)N(=O)=O,-24.633077031535
CC(C)N(CN(C(C)C)N(=O)=O)N(=O)=O,-39.801925905443
CNC1=C(C=C2C(Oc3ccccc3C2=O)N1C)N(=O)=O,-42.281525088368
CN(CN1N=NN=C1N)N(=O)=O,71.767069648345
CN(CN1N=NN(C)C1=NN(=O)=O)N(=O)=O,82.250870667676
CN(CN(C1=NN=NN1C)N(=O)=O)N(=O)=O,84.126922855907
CN1N=NC(=N1)N(CN(C)N(=O)=O)N(=O)=O,76.385872993265
CN(CNC1=NN=NN1C)N(=O)=O,67.246772007947
CN(CN1C=NN=N1)N(=O)=O,75.684468867037
O=C1NC(NC1(Cc1ccccc1)c1ccccc1)=NC(=O)c1cc(cc(c1)N(=O)=O)N(=O)=O,-65.972957922581
CN(CN1N=NC(=N1)N(CN(C)N(=O)=O)N(=O)=O)N(=O)=O,85.360122803028
CC(=O)N(c1ccccc1)c1ccc(cc1)N(=O)=O,-24.644610407996
COC(=O)C12C(CCC3=C4CCC(OC(=O)c5ccc(cc5)N(=O)=O)C4(C)CCC13)C(=O)CCC2=O,-283.50872510523
C1CC2CC3(CC4CCCC5ON=C3C45)C3=NOC(C1)C23,-2.8603198091553
C1CC2CC3(CCCC4=CON=C34)C3=NOC(C1)C23,4.3890551734613
CCC(CC)COc1cc(ccc1NC(=O)c1ccc(c(OCC(CC)CC)c1)N(=O)=O)C(=O)OC,-292.04730627734
CCOc1cccc2C(C3=CN(CC)c4ccccc34)C3=NOC=C3COc12,-24.404152941953
CCCCC(CC)C=NC1C(O)Cc2ccc(cc12)N(=O)=O,-84.097735779104
O=C1NC(Nc2ccccc12)c1ccc(cc1)N(=O)=O,-16.789963163145
CNc1nc(N)nc(OCc2ccccc2)c1N=O,2.1362291642802
CN(C)c1ccc(cc1)C=Nc1ccc(cc1)N(=O)=O,28.835372958534
CCCCNc1nc(N)nc(OCc2ccccc2)c1N=O,-25.964842272278
CN(C)c1ccc(cc1)C=NO,16.797090494865
CCCCCCCCCCCCNc1nc(N)nc(OCc2ccccc2)c1N=O,-106.48402643061
Nc1nc(NC2CCCCC2)c(N=O)c(OCc2ccccc2)n1,-29.501550106531
Nc1nc(Nc2ccccc2)c(N=O)c(OCc2ccccc2)n1,23.398636003587
CCCCNc1nc(N)nc(OCc2cccnc2)c1N=O,-11.931193064272
CN(C)c1ccc(C=CC(O)=O)cc1N(=O)=O,-74.60637539816
CN1C(=O)C(=C(N)N=C1NC(CCC(O)=O)C(O)=O)N=O,-210.67434875494
CC(C(O)c1ccncc1)N(=O)=O,-43.727714369452
CC(C)(C(O)c1ccncc1)N(=O)=O,-49.49749768571
COC(=O)C12COc3ccccc3C1N(C)OC2c1ccccc1,-88.518462940208
CN1OC(c2ccccc2)C2(COc3ccccc3C12)C#N,30.997923900359
CC(=O)ON=C1OC2(CCCCC2)C=C1,-100.22221164803
O=N(=O)CC1N(CCc2ccccc12)Cc1ccccc1,10.039109650408
CCCCC1=[N+]([O-])C(c2ccccc2)C(O)(Cc2ccccc2)C1=C(c1ccccc1)c1ccccc1,1.864474662769
CNc1ccccc1C1=C(c2ccccc2)C(=NO1)c1ccc(OC)cc1,15.548479832399
CCCCC1=[N+]([O-])C(O)(Cc2ccccc2)C(c2ccccc2)C1=C(c1ccccc1)c1ccccc1,-7.4199063072588
O=N(=O)c1ccc(cc1)c1c(Nc2ccccc2)ccc2ccccc12,46.478929544701
CC(=O)OC1C2CCC(C(OC(C)=O)C1OC(C)=O)N(O2)C(=O)OC(C)(C)C,-415.43525758564
O=C1NC(=O)c2c1cccc2N(=O)=O,-68.066256714142
O=C1NC(=O)c2cc(ccc12)N(=O)=O,-75.242699354521
ON=C(N1CCN(CC1)Cc1ccccc1)C(=NO)c1ccccc1,44.414062689733
CC1=CCCC(C)(C)C1C=CC(=O)C=Cc1ccc(cc1)N(=O)=O,-45.568067376583
CC1=CCCC(C)(C)C1C=CC(=O)C=Cc1cccc(c1)N(=O)=O,-45.386437055177
CC1=C(C=CC(=O)C=Cc2cccc(c2)N(=O)=O)C(C)(C)CCC1,-46.355834050016
COC(=O)C1=C(C)NC(=C(C1c1cc(OC)c(OC)cc1N(=O)=O)C(=O)OC)C,-236.23970422572
CC(=O)C1ON=CC1C1COC(C)(C)O1,-128.66698844313
O=C1N(c2ccccc2)C(=Nc2ccccc12)C=Cc1ccc(cc1)N(=O)=O,14.88563915934
CC1(OC(=O)C=C1)C(CN(=O)=O)c1ccc2ccccc2c1,-75.100255333129
COc1ccc(cc1)C=Cc1c(cc(cc1N(=O)=O)N(=O)=O)N(=O)=O,-12.784613441869
COC1=NC(=Cc2ccccc2)C(=O)C1=[N+](C)[O-],-26.230410006934
O=C1C(CCCC1=Cc1ccc(cc1)N(=O)=O)=Cc1ccc(cc1)N(=O)=O,-23.344462157968
O=C1CCC(=O)N1OC(=O)C1CCC(CC1)CN1C(=O)C=CC1=O,-239.92217836846
CC(=O)OCC(OC(C)=O)C(OC(C)=O)C(OC(C)=O)C(CC1(CCC(C)(O)C(C1)C(C)=O)N(=O)=O)OC(C)=O,-663.90642421766
Cc1ccc(cc1)C=Cc1ccc(cc1)N(=O)=O,13.328086483853
O=N(=O)C(=C(c1ccccc1)c1ccccc1)N(=O)=O,39.176899646862
CC1(C)N(OC2CC3CCCCC3CC2OC(=O)c2ccccc2)C(C)(C)c2ccccc12,-144.34748054401
O=N(=O)c1ccc(C=CC=CC=Cc2ccc(cc2)N(=O)=O)cc1,23.278266466988
CC(C)N1CCON=[N+]1[O-],29.160431983508
O=N(=O)c1ccc(N2CCCC2)c(c1)C#N,24.575073117916
OC(=O)c1ccccc1C(=Cc1ccc(cc1)N(=O)=O)C(=O)Nc1ccccc1,-91.439486361843
CCCCOC1CNc2ccc(cc2O1)N(=O)=O,-98.746931614978
CN(C)CCCNc1c2ccccc2nc2ccc(cc12)N(=O)=O,19.641721607968
COc1ccc2c3cnc4ccccc4c3C(=NOCCN(C)C)c2c1,13.981110808538
COc1ccc(O)c(C=Nc2ccc(cc2)N(=O)=O)c1,-47.533733365669
CCOc1cccc(C=Nc2ccc(cc2)N(=O)=O)c1O,-56.443673895181
CCCCCCN(CCCCCC)c1ccc(cc1)C#Cc1c2cc3ccccc3cc2c(C#Cc2ccc(cc2)N(=O)=O)c2cc3ccccc3cc12,0.4995419074599
[O-]N(Cc1ccccc1)C1=[NH+]CCN1,28.138311668571
CC(=O)OC1NC(NC1OC(C)=O)=C(N(=O)=O)N(=O)=O,-197.64212538921
CON=C1C2(OC(N3OC(=C(C(=O)OC)C13c1ccccc1)C(=O)OC)(C(=O)OC)C(=N2)C(=O)OC)c1ccccc1,-274.63586024409
CC1(C)OC2OC3C(OCCC4CON=C34)C2O1,-155.21435438114
COc1ccc(NC(=O)C2N(OC(c3ccccc3)C32CC3)c2ccc(C)cc2)cc1,-32.000645739494
CC(=NO)c1cccc(c1)N=Cc1ccccc1OCCOc1ccccc1C=Nc1cccc(c1)C(C)=NO,-6.5588075272235
CC(C)C1CCC(O)(CC1)COC(=O)c1ccc(cc1)N(=O)=O,-185.88614241677
O=C(OC1CC2(OC1c1ccccc1)OC(=O)C=C2)C=Cc1ccc(cc1)N(=O)=O,-172.0082172651
CN1C(=O)N=C(N(C)c2ccc(cc2)N(=O)=O)N(C)C1=O,-74.716048803415
CN1C(=O)N(C)C(=Nc2ccc(cc2)N(=O)=O)N(C)C1=O,-81.390020689592
COC(=O)CC1=C(N=NN1C1OC(COC(=O)c2ccc(cc2)N(=O)=O)C2OC(C)(C)OC12)C(=O)OC,-344.54480950388
O=C1Nc2ccccc2C21C(C(C1CCCN21)N(=O)=O)c1ccccc1,-22.900520374822
CON1C(=O)c2ccccc2C=C1c1ccccc1,-4.4924018254838
CON=C1OC(=Cc2ccccc12)c1ccc(OC)cc1,-28.171085795059
O=C1OCCC21CC(N(O2)c1ccccc1)c1ccccc1,-51.338896391413
CC1CCCC(C)C1=NNc1ccc(cc1N(=O)=O)N(=O)=O,-18.412094202669
CCOc1cc2C=CC3(Oc2c(c1)N(=O)=O)N(c1ccccc1)c1ccccc1C3(C)C,-35.362235851177
COc1cc2C=CC3(Oc2c(c1)N(=O)=O)N(c1ccccc1)c1ccccc1C3(C)C,-21.343671621944
COC(=O)C1=C(C(=O)OC)C(=NO1)C(=O)OC,-238.56566129229
COc1cc(C=NC2=C(C)N(C)N(C2=O)c2ccccc2)cc(c1OCc1ccc(cc1)N(=O)=O)N(=O)=O,-59.649041950794
CC(=O)CCC1(CCC(CCC(C)=O)(CC1)N(=O)=O)N(=O)=O,-181.40626030888
CC1(CCC2(CCC3(CCC(C)(N3[O])c3ccc(O)cc3)CC2)N1[O])c1ccc(O)cc1,-59.63380963512
CC(O)C1C2OC(C)(C)OC2C(CN(=O)=O)N1CC#C,-106.4021061743
CC1(C)OC2C(O)CN3CC4CC4(C3C2O1)N(=O)=O,-124.29359679313
CC(O)C1C2OC(C)(C)OC2C2N1CC1CC21N(=O)=O,-130.91297377599
CC1(C)OC2C(O)CN3CC(CO)C(=NO)C3C2O1,-166.26681656744
Cc1ccccc1C(=Cc1ccncc1)C(C)=NO,44.403308430466
COc1cccc(c1)C(=Cc1ccncc1)C(C)=NO,14.223700201152
CCCCC(=NO)C(=Cc1ccnc2ccccc12)c1ccccc1,36.111567066379
O=C(ON=C1CCCCC1)C1=CC=CO1,-75.955020569753
CCc1cccc(n1)N(O)C(CCC(C)=CCO)C(C)=C,-44.678169966743
O=N(=O)c1ccc(cc1)C1=NN(C(C1)c1c2ccccc2cc2ccccc12)c1ccccc1,87.848462178406
COC1(C)OC(C2CCCCC2N(=O)=O)C(=O)OC1(C)OC,-264.48242527818
CCOC(=O)CN1C=NC(=C1N(=O)=O)N(=O)=O,-78.925104970245
CN1C(=NC(=C1N1CCCCC1)N(=O)=O)C,-10.88227378214
O=N(=O)c1ccc(cc1)C=NCCCCN=Cc1ccc(cc1)N(=O)=O,12.596073176318
O=N(=O)c1ccc(cc1)C=NCCCCCCN=Cc1ccc(cc1)N(=O)=O,-2.051928638533
OC(=O)c1ccccc1C(=O)Nc1cccc(c1)N(=O)=O,-113.30677208307
CCOC(=O)C1=C(C)NC(=C(C#N)C1C1=CC=C(O1)N(=O)=O)C,-84.420323892727
CCOC(=O)C1=C(C)NC(=C(C1C1=CC=C(O1)N(=O)=O)C(=O)OCC)C,-217.38429641994
CC1=C(C#N)C(C2=CC=C(O2)N(=O)=O)C(=C(C)N1)C#N,42.466891343843
O=C1C2CC(C(=O)c3cc(ccc23)N(=O)=O)c2ccc(cc12)N(=O)=O,-68.00508773374
O=C(OCc1ccccc1)c1cc(cc(c1)N(=O)=O)N(=O)=O,-81.743401582657
OC(=O)CCC(=O)Nc1cccc(c1)N(=O)=O,-149.6782636998
CC1=NOC(=O)C1=Cc1ccccc1,-9.7692362349155
CC1=CC2=NO[N+](=C2C=C1)[O-],49.237167308844
COC(=O)c1ccc(C(=O)c2c(C)cc(C)cc2C)c(c1)N(=O)=O,-127.94869372443
COC(=O)C1=C(c2ccccc2)C2(ON=C(c3ccc(cc3)N(=O)=O)C2(C(=O)OC)C1=O)c1ccccc1,-152.12983520377
C[N+]([O-])=NCOC1OC(COC2OCC(O)C(O)C2O)C(O)C(O)C1O,-403.75468581833
CC1CCC(O1)C(C(CN(=O)=O)c1ccccc1)C(O)=O,-162.73655899325
Cc1ccc(cc1)C1=NOC(C1)C1=CNc2ccccc12,39.420494329516
COC1=CCON(C2OCC3OC(C)(C)OC23)C1c1ccccc1,-132.92824370471
O=C(OCC12CCC3(CC1CCN(Cc1ccccc1)C2)OCCO3)c1ccc(cc1)N(=O)=O,-183.10171900403
O=C1NCCC2=NOC(=C12)C=Cc1ccccc1,-12.295971577058
CN(C)c1ccc(cc1)N=Cc1cc(ccc1O)N(=O)=O,-13.181077575353
O=C1NN=C2COc3c(cc(cc3N(=O)=O)N(=O)=O)N12,-29.744073691819
CC(O)=C(N1N=C2COc3c(cc(cc3N(=O)=O)N(=O)=O)N2C1=O)C(C)=O,-111.90115525659
CC(C)Nc1ccc(cc1N(=O)=O)N=Nc1ccc(cc1N(=O)=O)N(=O)=O,22.858046748293
CC(C)C1=NOC(=O)C1=Cc1ccc2ccccc2c1,-16.608132886021
O=C1CCC2(CC1C(c1ccccc1)C1=C(NOC1=O)c1ccccc1)OCCO2,-140.04697655942
CC1(C)OC(CN=[N+]=[N-])C2C(O)C1CON2Cc1ccccc1,-9.0720168139192
CC1(C)CC(=C(C(c2cccc(c2)N(=O)=O)C2=C(O)CC(C)(C)CC2=O)C(=O)C1)O,-216.27331733434
NC(=O)c1cc[n+]([O-])cc1,-28.682167076737
NC(=O)c1ccc[n+]([O-])c1,-27.095290870608
NC(=O)c1cccc[n+]1[O-],-32.172459374556
Cc1ccccc1C1=NOC(=N1)CO,-18.596828715903
CC(=NC(=O)OCc1ccc(cc1)N(=O)=O)N1CCC(O)C1,-133.9709607573
CC1=NOC(=C1c1ccccc1)c1ccncc1,47.605137379645
CC1=C(ON=C1c1ccccc1)c1ccncc1,48.526629182023
O1N=C(c2ccccc2)C(=C1c1ccncc1)c1ccccc1,72.500487294836
CCN1c2ccccc2c2cc(ccc12)c1ccc2N(CC)c3ccccc3c2c1N(=O)=O,27.669183186727
CCN(C(=O)C=NO)c1cccc(C)c1,-31.937620121482
CCOC(=O)N1N=C(OCC)C(Cc2ccc(cc2)N(=O)=O)(C(=O)OCC)C1=C,-210.76054265068
CC(C)OC(=O)NN(C(=O)OC(C)C)C(=CC1=CC=CO1)N(=O)=O,-209.68607386584
O=C(OCC12CCCCCC1O2)c1cc(cc(c1)N(=O)=O)N(=O)=O,-138.27360124184
CC(=O)C1(CC2CCC1C=C2)OC(=O)c1ccc(cc1)N(=O)=O,-119.35695027773
COC(=O)C(C(CN(=O)=O)c1ccc(C)cc1)C1=NOc2ccccc12,-89.409902299897
COc1ccc(NN=C2C(=C(C#N)C(=O)N(C)C2=O)C)c(c1)N(=O)=O,-57.115485831612
CCN1C(=O)C(=NNc2ccc(OC)cc2N(=O)=O)C(=C(C#N)C1=O)C,-67.887088852253
CC(C)(C)c1cc(CNc2ccc(cc2)N(=O)=O)cc(c1O)C(C)(C)C,-84.256339580292
CN1C(=O)C2(C)C=C(ON2C1(C)C(C)(C)C)c1ccccc1,-45.326139349644
O=N(=O)c1ccc(cc1)C1=COC2OC1OC=C2c1ccc(cc1)N(=O)=O,-64.593360266465
[O-][n+]1c2ccccc2ccc1c1ccccc1,44.116825690626
CC1=[N+]([O-])ON=C1N(=O)=O,29.406546991015
CC(=O)ON1C(C)(C)CC(C(N)=O)C1(C)C,-141.84970377945
CN(N=O)c1ccc(C)cc1Cc1cc(C)ccc1N(C)N=O,45.652191074879
CNC(N)=NN(=O)=O,-0.84660535164842
CC1=NC(=CN1)N(=O)=O,3.9978499275112
CCOC(=O)C(=CC=NNc1ccc(cc1N(=O)=O)N(=O)=O)C#C,-14.384807176835
COc1cc(OC)c(C2CC(Oc3ccc(cc23)N(=O)=O)(c2ccccc2)c2ccccc2)c(OC)c1,-117.75414377227
O=C(OC1C2CCC1C1C3CC(C=C3)C21)c1ccc(cc1)N(=O)=O,-63.585722938238
COC(=O)C(=NNc1ccc(cc1N(=O)=O)N(=O)=O)C(=O)OC,-140.99713323975
CN1C(=O)CC(C1=O)c1ccccc1N(=O)=O,-93.870083701744
COc1ccc(CC2C3CCC(C)(C2OC(=O)c2ccc(cc2)N(=O)=O)C3(C)C)cc1,-156.45654270466
O1N=Cc2ncc3c(cc4ccccc4c3c12)c1ccccc1,73.912028916258
COc1cc2CCCN(C)OC(c3ccccc3)c2cc1OC,-53.382666680072
Cc1cc(C)c(c(C)c1)C(C)=NO,-15.89838926497
CC(C)C1=CC23CC(C)(C)N=C2c2cc(ccc2NC3(C)CC1=O)N(=O)=O,-56.386097317421
O=N(=O)C1=CC=C(NCCc2ccccn2)C2=NON=C12,73.587655171278
Cc1ccc(cc1)C1=NOC(=N1)c1ccccc1O,-14.027954129103
CC(=O)C(=NO)C(=O)OCc1ccccc1,-106.22306852665
Cc1c(cccc1N(=O)=O)N=Cc1c(O)ccc2ccccc12,-7.0689814460856
COC(=O)C(C)ON1C(C)(C)C(=O)N(CC21CC(C)CCC2C(C)C)C(C)C,-223.63396698211
CCc1ccc(CCOc2ccc(cc2)N(=O)=O)nc1,-40.66276211491
O=N(=O)C1=CN2C(COC2=N1)c1ccccc1,11.652919353193
O=N(=O)c1c(N=[N+]=[N-])c(N2C=NC=N2)c(N=[N+]=[N-])c(c1N=[N+]=[N-])N(=O)=O,309.90989221268
Nc1c(N2C=NC=N2)c(N2C=NC=N2)c(c(N)c1N(=O)=O)N(=O)=O,106.76936411051
Nc1ccccc1C1=NOC(C1)C#N,52.247654015399
CCC(OC(=O)c1ccc(cc1)N(=O)=O)C1(COc2ccccc2C1=O)N=[N+]=[N-],-84.04938003175
CN(C)N(=O)=O,-14.657343324766
NC1=NOC(=O)N1,-39.777133368608
O=N(=O)c1cccc2CCc3ccccc3c12,14.734369310452
CC(=O)N(c1ccc(cc1)N(=O)=O)c1ccc(cc1)N(=O)=O,-34.569953372701
CNC1=C(C(c2ccc(OC)cc2)C(=C(O1)c1ccccc1)C#N)N(=O)=O,-9.5342789402552
C=CCN1C(=O)Nc2cc(ccc12)N(=O)=O,-27.767656503673
COc1ccc(cc1)C1=NOC(=C1C(O)=O)C,-108.04414856225
O=N(=O)OCC(CON(=O)=O)N(=O)=O,-77.776492236005
COc1ccc(cc1)C1CN(C)CC1(CO)N(=O)=O,-80.682611949149
O=C1C(=COc2ccccc12)Cc1cccc(c1)N(=O)=O,-49.618433717909
COc1ccc(cc1)C(=O)C1=Cc2cc(ccc2OC1=O)N(=O)=O,-121.33265782988
Cc1ccc(cc1)C=CC(=NNc1ccc(cc1N(=O)=O)N(=O)=O)c1ccccc1,48.642428224467
Cc1c(C)c2OC(=O)CCc2c(c1O)N(=O)=O,-140.06778208865
